"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TENM21",0,1.10998845250428,0.773,0.217,0,"ExNeurons","TENM2"
"CHRM3",0,1.10638270053902,0.771,0.113,0,"ExNeurons","CHRM3"
"NAV33",0,1.09550234048968,0.923,0.391,0,"ExNeurons","NAV3"
"FGF14",0,1.09452655611357,0.936,0.294,0,"ExNeurons","FGF14"
"FRMPD4",0,1.0499376522791,0.784,0.123,0,"ExNeurons","FRMPD4"
"PLCB1",0,1.04334059420795,0.87,0.306,0,"ExNeurons","PLCB1"
"GRM5",0,1.04159035263405,0.824,0.177,0,"ExNeurons","GRM5"
"NRG32",0,1.03449721322383,0.975,0.474,0,"ExNeurons","NRG3"
"LRFN5",0,1.03118562646913,0.76,0.131,0,"ExNeurons","LRFN5"
"NELL2",0,1.03101509914259,0.756,0.069,0,"ExNeurons","NELL2"
"ANKS1B",0,1.01703389395,0.949,0.55,0,"ExNeurons","ANKS1B"
"ERC2",0,1.01260378203648,0.753,0.165,0,"ExNeurons","ERC2"
"ASIC2",0,1.00844244030258,0.615,0.098,0,"ExNeurons","ASIC2"
"PTPRD1",0,1.00165949253425,0.96,0.736,0,"ExNeurons","PTPRD"
"ADGRL2",0,0.988676626995492,0.662,0.085,0,"ExNeurons","ADGRL2"
"CADPS2",0,0.971306107552978,0.552,0.056,0,"ExNeurons","CADPS2"
"RGS6",0,0.966645078300843,0.618,0.081,0,"ExNeurons","RGS6"
"FAM19A2",0,0.960056291033076,0.669,0.145,0,"ExNeurons","FAM19A2"
"KCTD16",0,0.953583570224068,0.647,0.136,0,"ExNeurons","KCTD16"
"PPP3CA",0,0.953122159966931,0.839,0.279,0,"ExNeurons","PPP3CA"
"PRKCB",0,0.952726748026129,0.764,0.133,0,"ExNeurons","PRKCB"
"ARPP21",0,0.934849337683031,0.756,0.122,0,"ExNeurons","ARPP21"
"PCDH7",0,0.931828548275393,0.743,0.208,0,"ExNeurons","PCDH7"
"KCNH7",0,0.929419219869496,0.587,0.086,0,"ExNeurons","KCNH7"
"SLC8A11",0,0.91711580243992,0.776,0.202,0,"ExNeurons","SLC8A1"
"ST6GALNAC5",0,0.914082227344498,0.575,0.063,0,"ExNeurons","ST6GALNAC5"
"NRXN11",0,0.91284632380378,0.969,0.479,0,"ExNeurons","NRXN1"
"SNTG1",0,0.893757717907241,0.785,0.231,0,"ExNeurons","SNTG1"
"CACNA2D3",0,0.888984506224036,0.692,0.125,0,"ExNeurons","CACNA2D3"
"GRIN2A",0,0.887949929617229,0.756,0.119,0,"ExNeurons","GRIN2A"
"SYN3",0,0.885769865860001,0.545,0.077,0,"ExNeurons","SYN3"
"DCLK11",0,0.885190282977347,0.77,0.14,0,"ExNeurons","DCLK1"
"FRMD4A1",0,0.88273189037975,0.884,0.308,0,"ExNeurons","FRMD4A"
"CACNA1C",0,0.88159850666923,0.699,0.139,0,"ExNeurons","CACNA1C"
"ADGRB3",0,0.869009314512011,0.983,0.772,0,"ExNeurons","ADGRB3"
"CNKSR2",0,0.863605259355344,0.683,0.081,0,"ExNeurons","CNKSR2"
"OLFM3",0,0.862056425994056,0.584,0.05,0,"ExNeurons","OLFM3"
"GABRB3",0,0.861674197529503,0.699,0.091,0,"ExNeurons","GABRB3"
"SNAP25",0,0.859835874911172,0.782,0.221,0,"ExNeurons","SNAP25"
"CAMK1D",0,0.859088444918678,0.637,0.128,0,"ExNeurons","CAMK1D"
"SLC4A10",0,0.855357981963923,0.729,0.12,0,"ExNeurons","SLC4A10"
"FGF12",0,0.854729740062937,0.84,0.23,0,"ExNeurons","FGF12"
"HS3ST41",0,0.848421122003343,0.41,0.073,0,"ExNeurons","HS3ST4"
"SORBS2",0,0.844751365999256,0.596,0.086,0,"ExNeurons","SORBS2"
"ZNF385B",0,0.839398716462614,0.586,0.071,0,"ExNeurons","ZNF385B"
"ATP2B1",0,0.819314467949541,0.712,0.151,0,"ExNeurons","ATP2B1"
"MDGA2",0,0.818064317335338,0.776,0.251,0,"ExNeurons","MDGA2"
"FSTL4",0,0.814635225457571,0.48,0.023,0,"ExNeurons","FSTL4"
"GRIA4",0,0.811120929087519,0.628,0.236,0,"ExNeurons","GRIA4"
"CNTNAP5",0,0.80991812067826,0.661,0.151,0,"ExNeurons","CNTNAP5"
"HECW1",0,0.809484214952767,0.63,0.077,0,"ExNeurons","HECW1"
"CACNA1B",0,0.803433492152628,0.691,0.105,0,"ExNeurons","CACNA1B"
"EFNA5",0,0.801053366402249,0.601,0.091,0,"ExNeurons","EFNA5"
"LINC01378",0,0.795035568546392,0.399,0.011,0,"ExNeurons","LINC01378"
"GRM7",0,0.791191139340188,0.66,0.164,0,"ExNeurons","GRM7"
"CLSTN2",0,0.790072355134276,0.413,0.059,0,"ExNeurons","CLSTN2"
"GRIA2",0,0.779958265965378,0.816,0.296,0,"ExNeurons","GRIA2"
"PLEKHA51",0,0.778960739282163,0.697,0.176,0,"ExNeurons","PLEKHA5"
"UNC5D",0,0.776315486558957,0.549,0.106,0,"ExNeurons","UNC5D"
"PDE1A",0,0.772856763986583,0.639,0.18,0,"ExNeurons","PDE1A"
"AFF3",0,0.761372164909538,0.632,0.116,0,"ExNeurons","AFF3"
"LRRC7",0,0.759203334648769,0.885,0.399,0,"ExNeurons","LRRC7"
"KCNMA11",0,0.755123539633888,0.785,0.247,0,"ExNeurons","KCNMA1"
"AC109466.1",0,0.748309119399042,0.2,0.023,0,"ExNeurons","AC109466.1"
"KHDRBS3",0,0.744876387559249,0.631,0.134,0,"ExNeurons","KHDRBS3"
"PPFIA2",0,0.739712287749012,0.781,0.321,0,"ExNeurons","PPFIA2"
"AL117329.1",0,0.739265848916765,0.423,0.012,0,"ExNeurons","AL117329.1"
"DPP102",0,0.736540779925352,0.839,0.316,0,"ExNeurons","DPP10"
"FLRT21",0,0.730747344123351,0.621,0.141,0,"ExNeurons","FLRT2"
"ENC1",0,0.730035135529017,0.456,0.057,0,"ExNeurons","ENC1"
"TMEM132D",0,0.729536589899438,0.572,0.115,0,"ExNeurons","TMEM132D"
"SH3GL2",0,0.725806684684153,0.56,0.039,0,"ExNeurons","SH3GL2"
"SATB2",0,0.725337931926674,0.549,0.035,0,"ExNeurons","SATB2"
"CSMD3",0,0.721170155996498,0.784,0.242,0,"ExNeurons","CSMD3"
"EPHA6",0,0.711731767293239,0.496,0.134,0,"ExNeurons","EPHA6"
"OXR11",0,0.709264858234772,0.703,0.222,0,"ExNeurons","OXR1"
"SV2B",0,0.704524127128909,0.536,0.033,0,"ExNeurons","SV2B"
"MKL2",0,0.701765647983722,0.616,0.088,0,"ExNeurons","MKL2"
"MAPK102",0,0.700583717175984,0.832,0.342,0,"ExNeurons","MAPK10"
"SLC35F3",0,0.699271249371265,0.482,0.074,0,"ExNeurons","SLC35F3"
"CHSY3",0,0.697809895651922,0.588,0.104,0,"ExNeurons","CHSY3"
"TSHZ2",0,0.695897915493813,0.22,0.052,0,"ExNeurons","TSHZ2"
"CAMK2A",0,0.695779686497029,0.538,0.049,0,"ExNeurons","CAMK2A"
"THRB",0,0.69364136457972,0.644,0.159,0,"ExNeurons","THRB"
"MTUS2",0,0.688662902173216,0.603,0.096,0,"ExNeurons","MTUS2"
"MEF2C1",0,0.680620675159533,0.74,0.224,0,"ExNeurons","MEF2C"
"CNTNAP2",0,0.679899768384456,0.939,0.463,0,"ExNeurons","CNTNAP2"
"MAP2",0,0.674275038401166,0.771,0.232,0,"ExNeurons","MAP2"
"MLIP",0,0.67346833104844,0.455,0.013,0,"ExNeurons","MLIP"
"GRIN2B",0,0.673289325307954,0.644,0.143,0,"ExNeurons","GRIN2B"
"CADPS",0,0.673152356978501,0.611,0.158,0,"ExNeurons","CADPS"
"MYT1L",0,0.67142505883308,0.672,0.138,0,"ExNeurons","MYT1L"
"MSRA",0,0.666496193632715,0.646,0.145,0,"ExNeurons","MSRA"
"DGKI",0,0.658535501892932,0.62,0.135,0,"ExNeurons","DGKI"
"PCLO",0,0.657346168004627,0.586,0.137,0,"ExNeurons","PCLO"
"GALNT17",0,0.656513196392024,0.523,0.088,0,"ExNeurons","GALNT17"
"SORCS1",0,0.654325203511687,0.493,0.082,0,"ExNeurons","SORCS1"
"MIR137HG",0,0.653332398583771,0.48,0.027,0,"ExNeurons","MIR137HG"
"PTPRT",0,0.645653698729798,0.437,0.104,0,"ExNeurons","PTPRT"
"SYN2",0,0.645537237720498,0.567,0.125,0,"ExNeurons","SYN2"
"NBEA",0,0.644785554090741,0.783,0.287,0,"ExNeurons","NBEA"
"AC090568.2",0,0.643901915904386,0.396,0.046,0,"ExNeurons","AC090568.2"
"FAT31",0,0.640944836292666,0.51,0.084,0,"ExNeurons","FAT3"
"CNTN5",0,0.634192265146159,0.506,0.152,0,"ExNeurons","CNTN5"
"MCTP1",0,0.632059659268752,0.488,0.102,0,"ExNeurons","MCTP1"
"PDZD2",0,0.627420881007297,0.484,0.176,0,"ExNeurons","PDZD2"
"LINC01122",0,0.62665071613354,0.468,0.078,0,"ExNeurons","LINC01122"
"CNTN4",0,0.623417618720155,0.557,0.13,0,"ExNeurons","CNTN4"
"LINC01250",0,0.62246282830268,0.428,0.02,0,"ExNeurons","LINC01250"
"DMD",0,0.619895453151814,0.782,0.391,0,"ExNeurons","DMD"
"TMEM178B",0,0.617462748002259,0.551,0.155,0,"ExNeurons","TMEM178B"
"EPHA4",0,0.61608056723859,0.491,0.044,0,"ExNeurons","EPHA4"
"LY86-AS1",0,0.615002574491898,0.396,0.009,0,"ExNeurons","LY86-AS1"
"CPNE4",0,0.607747141199402,0.314,0.024,0,"ExNeurons","CPNE4"
"PTPRN2",0,0.607445174729588,0.57,0.118,0,"ExNeurons","PTPRN2"
"KCND2",0,0.607129729177164,0.601,0.195,0,"ExNeurons","KCND2"
"ATP8A2",0,0.604225103486367,0.59,0.119,0,"ExNeurons","ATP8A2"
"GABRB2",0,0.603577737151242,0.624,0.13,0,"ExNeurons","GABRB2"
"KCNB2",0,0.601384246895635,0.423,0.053,0,"ExNeurons","KCNB2"
"KIAA1549L",0,0.598394890368216,0.513,0.066,0,"ExNeurons","KIAA1549L"
"NELL1",0,0.597338886593209,0.458,0.071,0,"ExNeurons","NELL1"
"SCN2A",0,0.595583622618495,0.59,0.113,0,"ExNeurons","SCN2A"
"RIMS1",0,0.595455127984025,0.587,0.142,0,"ExNeurons","RIMS1"
"HCN1",0,0.592644510519217,0.542,0.1,0,"ExNeurons","HCN1"
"ADGRL31",0,0.592227439298135,0.859,0.458,0,"ExNeurons","ADGRL3"
"ZNF804B",0,0.587772151055665,0.303,0.061,0,"ExNeurons","ZNF804B"
"PCSK2",0,0.582413655015822,0.47,0.058,0,"ExNeurons","PCSK2"
"LINC02055",0,0.580665224013055,0.195,0.01,0,"ExNeurons","LINC02055"
"GRM1",0,0.580514790086604,0.409,0.037,0,"ExNeurons","GRM1"
"ADAM23",0,0.578860171460049,0.51,0.078,0,"ExNeurons","ADAM23"
"FP700111.1",0,0.572436425343158,0.465,0.084,0,"ExNeurons","FP700111.1"
"CUX2",0,0.569375871793825,0.375,0.024,0,"ExNeurons","CUX2"
"PDZRN4",0,0.567183491228977,0.302,0.075,0,"ExNeurons","PDZRN4"
"NDST3",0,0.565474730082562,0.406,0.039,0,"ExNeurons","NDST3"
"GABBR2",0,0.558919937403758,0.527,0.092,0,"ExNeurons","GABBR2"
"CNTN12",0,0.556055557032987,0.778,0.297,0,"ExNeurons","CNTN1"
"SIPA1L1",0,0.555568047934636,0.651,0.262,0,"ExNeurons","SIPA1L1"
"VSNL1",0,0.553559857329459,0.489,0.088,0,"ExNeurons","VSNL1"
"CDH9",0,0.552703672656327,0.398,0.069,0,"ExNeurons","CDH9"
"POU6F2",0,0.545532319922273,0.336,0.058,0,"ExNeurons","POU6F2"
"MACROD2",0,0.544520102599122,0.735,0.29,0,"ExNeurons","MACROD2"
"GUCY1A2",0,0.54239774204634,0.471,0.081,0,"ExNeurons","GUCY1A2"
"RORB1",0,0.541410792181042,0.292,0.077,0,"ExNeurons","RORB"
"GRIA3",0,0.538740265748171,0.543,0.135,0,"ExNeurons","GRIA3"
"SHISA9",0,0.53655273863817,0.497,0.108,0,"ExNeurons","SHISA9"
"KIAA1211L",0,0.533044916593851,0.409,0.019,0,"ExNeurons","KIAA1211L"
"ARHGAP32",0,0.530632288491084,0.598,0.172,0,"ExNeurons","ARHGAP32"
"KSR2",0,0.526996815031589,0.464,0.067,0,"ExNeurons","KSR2"
"AJ009632.2",0,0.526541705904695,0.208,0.011,0,"ExNeurons","AJ009632.2"
"KIAA1217",0,0.520918501540996,0.362,0.125,0,"ExNeurons","KIAA1217"
"ITPR1",0,0.520475231043432,0.451,0.062,0,"ExNeurons","ITPR1"
"TMEM108",0,0.519954923372502,0.497,0.14,0,"ExNeurons","TMEM108"
"FBXW7",0,0.517120591279777,0.536,0.124,0,"ExNeurons","FBXW7"
"RBFOX3",0,0.515946803382973,0.417,0.044,0,"ExNeurons","RBFOX3"
"NRGN",0,0.513806892210476,0.39,0.083,0,"ExNeurons","NRGN"
"AC019211.1",0,0.512957901552839,0.311,0.009,0,"ExNeurons","AC019211.1"
"IL1RAPL2",0,0.508992749820849,0.196,0.038,0,"ExNeurons","IL1RAPL2"
"CACNA1E",0,0.508888021997414,0.391,0.053,0,"ExNeurons","CACNA1E"
"FOCAD",0,0.506244055818774,0.478,0.103,0,"ExNeurons","FOCAD"
"PAK3",0,0.506041867064375,0.503,0.105,0,"ExNeurons","PAK3"
"PTPRR",0,0.503645930802899,0.373,0.035,0,"ExNeurons","PTPRR"
"SLIT3",0,0.503237064447014,0.326,0.017,0,"ExNeurons","SLIT3"
"DCC",0,0.501825049024035,0.333,0.166,0,"ExNeurons","DCC"
"ZFPM2",0,0.496088093993737,0.496,0.136,0,"ExNeurons","ZFPM2"
"CABP1",0,0.494087946298651,0.381,0.028,0,"ExNeurons","CABP1"
"NRXN3",0,0.492473086657355,0.927,0.606,0,"ExNeurons","NRXN3"
"CACNA1A",0,0.490788693516661,0.515,0.141,0,"ExNeurons","CACNA1A"
"UNC79",0,0.489812002658979,0.564,0.165,0,"ExNeurons","UNC79"
"SLC22A10",0,0.488479612107577,0.294,0.009,0,"ExNeurons","SLC22A10"
"ARHGAP261",0,0.48777486069908,0.562,0.168,0,"ExNeurons","ARHGAP26"
"RASAL21",0,0.48694227251674,0.573,0.166,0,"ExNeurons","RASAL2"
"ANO3",0,0.48527589851198,0.337,0.016,0,"ExNeurons","ANO3"
"ANKRD30BL",0,0.485205162391399,0.438,0.084,0,"ExNeurons","ANKRD30BL"
"SMYD3",0,0.483218705672369,0.683,0.279,0,"ExNeurons","SMYD3"
"HS3ST2",0,0.479414988573628,0.16,0.021,0,"ExNeurons","HS3ST2"
"HOMER1",0,0.479167577072642,0.348,0.051,0,"ExNeurons","HOMER1"
"PRICKLE1",0,0.478058433611904,0.391,0.045,0,"ExNeurons","PRICKLE1"
"TRHDE",0,0.477723870266334,0.305,0.048,0,"ExNeurons","TRHDE"
"CDH8",0,0.475258987713515,0.419,0.09,0,"ExNeurons","CDH8"
"CACNB21",0,0.474712068618917,0.597,0.175,0,"ExNeurons","CACNB2"
"FMN11",0,0.473360703197784,0.428,0.098,0,"ExNeurons","FMN1"
"TMEM232",0,0.472735140783017,0.429,0.104,0,"ExNeurons","TMEM232"
"UNC80",0,0.471617297960927,0.483,0.109,0,"ExNeurons","UNC80"
"GPC6",0,0.471066773207243,0.381,0.114,0,"ExNeurons","GPC6"
"SPTBN4",0,0.471039258048531,0.436,0.085,0,"ExNeurons","SPTBN4"
"GABRG3",0,0.470286483338207,0.401,0.094,0,"ExNeurons","GABRG3"
"GABRG2",0,0.465796205167121,0.405,0.065,0,"ExNeurons","GABRG2"
"CNTN3",0,0.464905709053473,0.401,0.081,0,"ExNeurons","CNTN3"
"CELF4",0,0.463618039650494,0.418,0.097,0,"ExNeurons","CELF4"
"CA10",0,0.463550438573819,0.428,0.084,0,"ExNeurons","CA10"
"AMPH",0,0.463043270382319,0.4,0.058,0,"ExNeurons","AMPH"
"ADAMTSL1",0,0.459071760003202,0.187,0.017,0,"ExNeurons","ADAMTSL1"
"RAPGEF2",0,0.457502717024214,0.558,0.197,0,"ExNeurons","RAPGEF2"
"ATP2B2",0,0.457226538542423,0.433,0.087,0,"ExNeurons","ATP2B2"
"SCN8A",0,0.45684649112451,0.43,0.075,0,"ExNeurons","SCN8A"
"KCTD1",0,0.456729362248001,0.404,0.07,0,"ExNeurons","KCTD1"
"SYNE11",0,0.45529187625951,0.609,0.227,0,"ExNeurons","SYNE1"
"CAMK4",0,0.45133373760216,0.396,0.067,0,"ExNeurons","CAMK4"
"SLC17A7",0,0.448492506724784,0.36,0.055,0,"ExNeurons","SLC17A7"
"FOXP21",0,0.447718716422758,0.26,0.038,0,"ExNeurons","FOXP2"
"SLC2A13",0,0.447581980085507,0.498,0.141,0,"ExNeurons","SLC2A13"
"NTRK31",0,0.44714799458758,0.529,0.182,0,"ExNeurons","NTRK3"
"STXBP1",0,0.445341918682519,0.429,0.094,0,"ExNeurons","STXBP1"
"NECAB1",0,0.445036329262518,0.519,0.177,0,"ExNeurons","NECAB1"
"FTX",0,0.443618357906483,0.86,0.54,0,"ExNeurons","FTX"
"TANC2",0,0.442220532776229,0.603,0.249,0,"ExNeurons","TANC2"
"TMEM132B",0,0.441650143537257,0.496,0.144,0,"ExNeurons","TMEM132B"
"PPM1L",0,0.43909081792436,0.442,0.105,0,"ExNeurons","PPM1L"
"KCNQ31",0,0.438467922949539,0.495,0.172,0,"ExNeurons","KCNQ3"
"EML6",0,0.438386346208261,0.395,0.083,0,"ExNeurons","EML6"
"BASP1",0,0.433378583440313,0.451,0.114,0,"ExNeurons","BASP1"
"TESPA1",0,0.430931292305971,0.296,0.014,0,"ExNeurons","TESPA1"
"PDE10A",0,0.430264993817978,0.344,0.087,0,"ExNeurons","PDE10A"
"CDH10",0,0.428385991437656,0.396,0.116,0,"ExNeurons","CDH10"
"RTN1",0,0.427630221873234,0.576,0.217,0,"ExNeurons","RTN1"
"OLFM1",0,0.427203762646526,0.36,0.064,0,"ExNeurons","OLFM1"
"CACNG3",0,0.425681021135577,0.339,0.039,0,"ExNeurons","CACNG3"
"AC008415.1",0,0.424135278317175,0.151,0.015,0,"ExNeurons","AC008415.1"
"DOCK3",0,0.421093443254938,0.804,0.412,0,"ExNeurons","DOCK3"
"PTPRO",0,0.420231243503463,0.363,0.072,0,"ExNeurons","PTPRO"
"EPHA5",0,0.41611177985265,0.324,0.055,0,"ExNeurons","EPHA5"
"SNAP91",0,0.415977284115086,0.447,0.117,0,"ExNeurons","SNAP91"
"XKR6",0,0.414914146678697,0.455,0.14,0,"ExNeurons","XKR6"
"LMO4",0,0.41362713107786,0.362,0.07,0,"ExNeurons","LMO4"
"KCNH5",0,0.412039855060896,0.278,0.029,0,"ExNeurons","KCNH5"
"RAPGEF4",0,0.411303247736936,0.416,0.111,0,"ExNeurons","RAPGEF4"
"SYBU",0,0.410780801260436,0.356,0.046,0,"ExNeurons","SYBU"
"DYNC1I1",0,0.409227903949845,0.49,0.155,0,"ExNeurons","DYNC1I1"
"LARGE1",0,0.406039016413015,0.454,0.179,0,"ExNeurons","LARGE1"
"WASF1",0,0.405362449566856,0.38,0.068,0,"ExNeurons","WASF1"
"LRRTM3",0,0.404922459568137,0.526,0.194,0,"ExNeurons","LRRTM3"
"GALNTL6",0,0.40458047458371,0.489,0.123,0,"ExNeurons","GALNTL6"
"AC073365.1",0,0.404452927409395,0.251,0.007,0,"ExNeurons","AC073365.1"
"NRCAM2",0,0.404373251572945,0.697,0.243,0,"ExNeurons","NRCAM"
"MIAT",0,0.404168408974129,0.33,0.041,0,"ExNeurons","MIAT"
"LINC02306",0,0.403596476977874,0.196,0.004,0,"ExNeurons","LINC02306"
"KCNJ3",0,0.402117289823325,0.424,0.097,0,"ExNeurons","KCNJ3"
"GPR158",0,0.401900560263467,0.367,0.081,0,"ExNeurons","GPR158"
"AHI1",0,0.401537718269861,0.557,0.231,0,"ExNeurons","AHI1"
"NETO1",0,0.400800538926125,0.365,0.068,0,"ExNeurons","NETO1"
"GRIA1",0,0.398934676339649,0.454,0.122,0,"ExNeurons","GRIA1"
"SHANK2",0,0.398588619273093,0.355,0.062,0,"ExNeurons","SHANK2"
"AC067956.1",0,0.398179519099789,0.265,0.007,0,"ExNeurons","AC067956.1"
"BTBD9",0,0.39783464194332,0.509,0.199,0,"ExNeurons","BTBD9"
"BMPER",0,0.396565909540798,0.312,0.041,0,"ExNeurons","BMPER"
"LMO31",0,0.395574606462265,0.371,0.084,0,"ExNeurons","LMO3"
"DOK6",0,0.394752455937027,0.345,0.084,0,"ExNeurons","DOK6"
"AC007563.2",0,0.39413135139563,0.296,0.034,0,"ExNeurons","AC007563.2"
"CTNNA22",0,0.392951607488602,0.777,0.347,0,"ExNeurons","CTNNA2"
"AC008574.1",0,0.386188610229383,0.247,0.006,0,"ExNeurons","AC008574.1"
"GLS",0,0.385531499967181,0.439,0.123,0,"ExNeurons","GLS"
"AEBP2",0,0.383666618979249,0.45,0.143,0,"ExNeurons","AEBP2"
"SCN3A",0,0.381683312279642,0.387,0.088,0,"ExNeurons","SCN3A"
"STRBP",0,0.381564290523267,0.407,0.111,0,"ExNeurons","STRBP"
"DAB1",0,0.381527865061395,0.501,0.23,0,"ExNeurons","DAB1"
"PPP2R2C",0,0.380945669968011,0.363,0.068,0,"ExNeurons","PPP2R2C"
"AQP4-AS12",0,0.379502847946707,0.332,0.066,0,"ExNeurons","AQP4-AS1"
"SYT16",0,0.378526752340549,0.379,0.08,0,"ExNeurons","SYT16"
"PRKAG2",0,0.374799862134248,0.325,0.052,0,"ExNeurons","PRKAG2"
"LINC00632",0,0.374646660800979,0.423,0.124,0,"ExNeurons","LINC00632"
"MAN1A1",0,0.373681935365755,0.296,0.044,0,"ExNeurons","MAN1A1"
"STXBP5-AS1",0,0.373629241709047,0.289,0.042,0,"ExNeurons","STXBP5-AS1"
"KCNB1",0,0.371515216155493,0.331,0.052,0,"ExNeurons","KCNB1"
"DNM1",0,0.370781987236191,0.375,0.087,0,"ExNeurons","DNM1"
"RAP1GAP2",0,0.370737645896218,0.31,0.041,0,"ExNeurons","RAP1GAP2"
"KCNH1",0,0.369162136536,0.296,0.04,0,"ExNeurons","KCNH1"
"VPS13A",0,0.368957251241823,0.35,0.065,0,"ExNeurons","VPS13A"
"CERS6",0,0.368194399818092,0.416,0.118,0,"ExNeurons","CERS6"
"CIT",0,0.367516950630834,0.33,0.057,0,"ExNeurons","CIT"
"CCDC85A",0,0.367320211665225,0.313,0.059,0,"ExNeurons","CCDC85A"
"MGAT4C2",0,0.366481099568931,0.386,0.164,0,"ExNeurons","MGAT4C"
"SRRM4",0,0.366196466179685,0.338,0.061,0,"ExNeurons","SRRM4"
"BCL11A",0,0.365542315228245,0.292,0.036,0,"ExNeurons","BCL11A"
"PDE4DIP2",0,0.365010848326447,0.616,0.302,0,"ExNeurons","PDE4DIP"
"TENM41",0,0.362954384369964,0.346,0.105,0,"ExNeurons","TENM4"
"DSCAM",0,0.362159609459722,0.788,0.213,0,"ExNeurons","DSCAM"
"MMP16",0,0.361921408962333,0.511,0.13,0,"ExNeurons","MMP16"
"ARPP19",0,0.361637419696338,0.309,0.094,0,"ExNeurons","ARPP19"
"CDK14",0,0.358820375206508,0.423,0.145,0,"ExNeurons","CDK14"
"MAP1B",0,0.358049288724923,0.571,0.275,0,"ExNeurons","MAP1B"
"NIPAL2",0,0.357666562143927,0.265,0.019,0,"ExNeurons","NIPAL2"
"DLG21",0,0.354655229512981,0.988,0.897,0,"ExNeurons","DLG2"
"FMN22",0,0.354220601580251,0.555,0.189,0,"ExNeurons","FMN2"
"CAP2",0,0.352239157657037,0.317,0.057,0,"ExNeurons","CAP2"
"ADCY1",0,0.352142726292219,0.309,0.048,0,"ExNeurons","ADCY1"
"CACNA2D1",0,0.351217052655684,0.626,0.299,0,"ExNeurons","CACNA2D1"
"MEG8",0,0.350812205646231,0.342,0.09,0,"ExNeurons","MEG8"
"NIN",0,0.35041836832637,0.371,0.099,0,"ExNeurons","NIN"
"BASP1-AS1",0,0.349206800829562,0.27,0.024,0,"ExNeurons","BASP1-AS1"
"KCNJ6",0,0.348973384671397,0.298,0.043,0,"ExNeurons","KCNJ6"
"GAP43",0,0.348531038491824,0.317,0.056,0,"ExNeurons","GAP43"
"NWD2",0,0.348442829607978,0.246,0.011,0,"ExNeurons","NWD2"
"CELF5",0,0.347848997343348,0.305,0.048,0,"ExNeurons","CELF5"
"NR2F1-AS1",0,0.347608825729818,0.363,0.1,0,"ExNeurons","NR2F1-AS1"
"BRINP1",0,0.347475090787824,0.354,0.091,0,"ExNeurons","BRINP1"
"RIT2",0,0.345775265242868,0.224,0.033,0,"ExNeurons","RIT2"
"AC016831.7",0,0.345550172509381,0.699,0.408,0,"ExNeurons","AC016831.7"
"PRKAR2B",0,0.344823746672196,0.294,0.038,0,"ExNeurons","PRKAR2B"
"SORCS3",0,0.343217817235407,0.269,0.078,0,"ExNeurons","SORCS3"
"MYH10",0,0.340418629297573,0.319,0.056,0,"ExNeurons","MYH10"
"EPB41L31",0,0.338866358616202,0.385,0.116,0,"ExNeurons","EPB41L3"
"PAK5",0,0.336911771213112,0.315,0.065,0,"ExNeurons","PAK5"
"CAMK2B",0,0.334860221412003,0.325,0.079,0,"ExNeurons","CAMK2B"
"MED12L2",0,0.334594300740879,0.385,0.112,0,"ExNeurons","MED12L"
"PLXNA4",0,0.334316875639772,0.296,0.061,0,"ExNeurons","PLXNA4"
"ARL151",0,0.334065191333985,0.391,0.148,0,"ExNeurons","ARL15"
"CALM1",0,0.33376925200518,0.479,0.254,0,"ExNeurons","CALM1"
"PPM1E",0,0.333694733296159,0.354,0.101,0,"ExNeurons","PPM1E"
"HSPA12A",0,0.332670485030502,0.336,0.089,0,"ExNeurons","HSPA12A"
"AC124312.1",0,0.33147963940909,0.467,0.186,0,"ExNeurons","AC124312.1"
"NKAIN21",0,0.331131234193315,0.81,0.522,0,"ExNeurons","NKAIN2"
"ARHGAP44",0,0.330925645778531,0.307,0.058,0,"ExNeurons","ARHGAP44"
"LIN7A",0,0.330872491419349,0.263,0.029,0,"ExNeurons","LIN7A"
"AC093607.1",0,0.330004019472594,0.163,0.004,0,"ExNeurons","AC093607.1"
"PAK1",0,0.327571382148605,0.336,0.08,0,"ExNeurons","PAK1"
"RPS6KC1",0,0.327248370029794,0.388,0.13,0,"ExNeurons","RPS6KC1"
"CDH13",0,0.326932037091484,0.353,0.145,0,"ExNeurons","CDH13"
"AC092683.1",0,0.326600713800895,0.35,0.1,0,"ExNeurons","AC092683.1"
"HTR1E",0,0.324601647811627,0.254,0.027,0,"ExNeurons","HTR1E"
"MICAL2",0,0.323762874163975,0.271,0.036,0,"ExNeurons","MICAL2"
"FRRS1L",0,0.322209473956553,0.312,0.062,0,"ExNeurons","FRRS1L"
"SCAI",0,0.321364149564887,0.334,0.087,0,"ExNeurons","SCAI"
"STXBP51",0,0.318808351082238,0.471,0.202,0,"ExNeurons","STXBP5"
"ROCK2",0,0.318440513861094,0.366,0.111,0,"ExNeurons","ROCK2"
"NCALD",0,0.318425440165095,0.345,0.105,0,"ExNeurons","NCALD"
"SLC39A10",0,0.317774990526292,0.319,0.08,0,"ExNeurons","SLC39A10"
"MT-CO1",0,0.31769924525925,0.593,0.407,0,"ExNeurons","MT-CO1"
"PTK2B",0,0.317607250018269,0.265,0.035,0,"ExNeurons","PTK2B"
"NSF",0,0.316969160732523,0.479,0.198,0,"ExNeurons","NSF"
"CCDC3",0,0.316914799585878,0.256,0.035,0,"ExNeurons","CCDC3"
