"","logFC","AveExpr","t","P.Value","adj.P.Val","z.std"
"CCNG1",0.529723383469308,5.80807013527457,3.52301529065686,0.00166640474948846,0.111875601758896,3.14402627793147
"FRMD3",2.54459360540211,3.48655668918078,3.69368807762598,0.00166795225726621,0.111875601758896,3.14375464254126
"PPM1M",1.180947551459,3.71947463893632,3.58882931901905,0.00168201294478993,0.111875601758896,3.14129712652047
"PLEKHA2",0.943438252798238,5.37775541472706,3.73757909497506,0.0016920320246756,0.111875601758896,3.13955750411516
"BCL6",1.23397524320422,5.97759969854193,4.06039394963229,0.00169259529189592,0.111875601758896,3.13945998505958
"INHBB",2.23914911809535,3.70779518258568,3.94178147688477,0.00169439279577369,0.111875601758896,3.13914898080166
"EVI5",-0.822268655960944,5.6004216617932,-3.82527028663437,0.00170269424996805,0.111875601758896,-3.13771658820288
"LGALS3",2.01205283466655,7.06611202333116,3.57923189343915,0.00170685312102198,0.111875601758896,3.13700140012829
"AFMID",-1.22200931574645,5.76670328768764,-4.1131789237783,0.00170767320989114,0.111875601758896,-3.13686056121667
"RBP7",-1.65478663585596,4.80950458026742,-4.35191343954499,0.0017077682869449,0.111875601758896,-3.13684423707305
"DUBR",-1.10207386365499,2.9563061570824,-4.12054314164685,0.00171385928081264,0.111875601758896,-3.13580018908962
"ADCY2",1.86693153415383,6.21054782977955,4.57881386215196,0.00172000182525935,0.111875601758896,3.1347507551928
"APLP2",0.793428466004485,7.80177946853339,3.82147906144077,0.00172055633698872,0.111875601758896,3.134656188346
"SRP19",-0.553021310332436,5.4700896937992,-4.40015887617475,0.00172549009965184,0.111875601758896,-3.13381601269807
"MAML2",1.07364317708793,4.54728972134082,3.63687172527049,0.00172607276350359,0.111875601758896,3.13371693615986
"QPRT",1.4298597274767,4.11861305565888,3.9271474494357,0.00173498284961311,0.111875601758896,3.13220567815974
"PIK3C2B",-1.00135927332902,4.57456814413987,-4.07953154914955,0.00173854338072787,0.111875601758896,-3.13160376418608
"MMEL1",3.41899580502443,0.602306847985606,3.6871968716395,0.00174692855209957,0.111875601758896,3.13019070227682
"EMC4",-0.537588245145782,6.61203872797777,-3.52993510330281,0.00175344848843611,0.111875601758896,-3.12909627146261
"FGFR1",1.2239842068037,5.60220391946305,3.67014630580475,0.0017589350404159,0.111875601758896,3.12817819881705
"LTBP4",3.05304263892665,4.80538959311801,3.99010243495244,0.0017606964121987,0.111875601758896,3.12788402418847
"SAR1B",-0.547250918488907,6.65604673080272,-3.80597197650619,0.00178440312170217,0.112635306881176,-3.12395076532926
"GBP2",3.02577470937805,4.23061420955677,3.55336564305979,0.00178634107650161,0.112635306881176,3.12363136035563
"MPP3",-1.16791961126326,1.22621838888508,-3.49073913969976,0.00180696670410356,0.112982521863468,-3.12025153017649
"DHX15",-0.450431624754378,5.99068824871555,-3.76362826367453,0.00182123344962519,0.112982521863468,-3.11793438499886
"TIMP3",1.05157527644831,6.8700943197314,3.76439214256094,0.00182212558443055,0.112982521863468,3.11779004296663
"SNX7",0.94729326865994,4.28789562489569,3.64437688375737,0.00182412283620122,0.112982521863468,3.11746713496917
"LINC01114",2.32535181710282,2.33284905086281,3.48603128093065,0.00182841132223277,0.112982521863468,3.11677488533138
"LAYN",-1.35598340298486,4.25881021359261,-4.11898733854782,0.00183303963891025,0.112982521863468,-3.11602945205909
"COL6A2",2.18870783024075,4.52194107674089,3.83666392452456,0.00184668666883078,0.113398964585628,3.11384149611015
"BRWD1-AS2",-1.6657775146162,0.0121525129076461,-3.47999557223291,0.00185626713661381,0.113563525157076,-3.11231436825105
"SHC1",1.3358942564704,4.23579432260834,3.6048993039118,0.00187712371037081,0.11441416630212,3.10901471210438
"RGL3",1.44702516534394,2.30606155688817,3.55311108664806,0.00189292271946321,0.114951399240613,3.10653754079447
"AL590787.1",-2.27393795505925,-0.547774806821813,-3.76297250744623,0.00191139214568298,0.115646251990826,-3.10366562951508
"GFPT2",1.94580047449514,3.60137407723942,3.90497515553045,0.00193547914750426,0.116165093232499,3.09995826162702
"ALYREF",-0.614629866578044,4.23956193059441,-3.93923204141997,0.00193640943900761,0.116165093232499,-3.09981592653993
"STAT5A",1.11288354066219,3.86560547011381,3.46213388788254,0.0019411436251405,0.116165093232499,3.09909256489015
"AL031056.1",4.36622492814443,6.27645756399056,4.03422705610975,0.00197415961158555,0.117652906572763,3.09409244654274
"SNRPB2",-0.639645660537171,5.97330146815812,-3.94024405206178,0.00198401935542807,0.117652906572763,-3.09261411702637
"CCL28",2.42719357053285,0.925178804943648,3.69201487158299,0.00199712231328365,0.117652906572763,3.09065991405112
"IRS1",1.65080226578543,2.24391498748471,3.55325397086072,0.00200765008014841,0.117652906572763,3.08909828761707
"EHBP1",0.937816228155246,5.23610813046269,3.85570903512213,0.00201379893125045,0.117652906572763,3.08818967654909
"NGDN",-0.848134932541533,4.63647084481059,-3.86010440423129,0.00201391189153193,0.117652906572763,-3.08817300832195
"PMFBP1",2.75429068461876,-0.0821477727701747,3.5045769374467,0.00201604907659471,0.117652906572763,3.0878578104919
"TSPAN6",1.98395335424793,5.16001032530282,3.88463416664986,0.00204210994919536,0.118410430929316,3.08403875039556
"GPBP1L1",-0.389033470914885,5.66094702539719,-3.56976091506135,0.00204341996621047,0.118410430929316,-3.08384795821577
"LINS1",-1.0661607420819,3.15833582490432,-3.53128429364423,0.00206001125172507,0.118953000595226,-3.0814412486585
"MGST1",1.68886445604529,7.70340649537086,3.78373399235498,0.00207261662181971,0.119262418689815,3.07962458918642
"STEAP1",1.78559793658932,-0.432775018855025,3.43241708173017,0.00209078832912108,0.119625732486193,3.07702347743103
"WBP4",-0.456218643969336,5.24310420060449,-3.43190392157096,0.00209346849097792,0.119625732486193,-3.07664159311951
"VGLL4",0.74856399273534,5.5462773982842,3.74378047853855,0.00210077397936332,0.119627810997862,3.07560293907132
"PLXNA2",1.50539517476178,3.52274214973993,3.48827958119678,0.00211137847406952,0.119817088095731,3.07410112953936
"KCNJ8",1.69346699333659,2.96922939540506,4.02969477094444,0.00214248984678106,0.12063156493777,3.06973471297989
"DCLK1",1.86839939373574,7.28696693739258,4.21744157318485,0.00214330112307339,0.12063156493777,3.06962163170723
"SDC2",1.61924602651744,5.6442002430648,4.21222203521294,0.00215479748608267,0.12063156493777,3.0680233938063
"ABCA1",1.59677671671904,5.9401862517679,3.4530204969263,0.002155525866515,0.12063156493777,3.06792239705033
"ANKFN1",2.95846716051738,0.738463833142614,3.59254484601488,0.00216238145814195,0.12063156493777,3.06697333530686
"SMARCA1",0.888821995012512,5.42299347681382,3.45362880213658,0.00217415879666048,0.120878822015681,3.06534934697665
"SYT9",-0.842930088073012,2.96617548324079,-3.41424082526797,0.00218778293571429,0.121131848115171,-3.06348073150132
"HMSD",-0.748778320631809,3.46143860750381,-3.41320671117786,0.00219343080381121,0.121131848115171,-3.06270922529668
"VEZF1",-0.642520887459908,6.08797495715703,-3.79155035992217,0.00220818278221551,0.12153867574221,-3.06070264187904
"SSC5D",2.17391226325741,2.11362913011496,3.42940930417488,0.00221707350925267,0.12162126247257,3.05949923899614
"MYC",1.83330651446656,2.82184612035262,3.40205711191449,0.00225523133908343,0.12240681572546,3.05438410221822
"C18orf32",-0.854761236846185,6.17528813686197,-3.62564991988995,0.00226127887447026,0.12240681572546,-3.05358070745133
"EXOG",-1.18915346862371,2.13638903791142,-3.40018686837289,0.00226576206227812,0.12240681572546,-3.05298640057166
"RCN1",1.48841262444273,5.89874236130357,4.0021583689018,0.00226716874298286,0.12240681572546,3.05280014815511
"ABCC6",1.85726336122342,0.819769529892092,3.54560377108234,0.00227028443572756,0.12240681572546,3.05238798961314
"PHKA1",1.58109626578315,3.2063512317326,3.48866013515284,0.00228042075780758,0.12240681572546,3.05105068496805
"WLS",1.77095466193502,7.08381613092356,4.23728549132543,0.002283459465742,0.12240681572546,3.05065084319833
"IGSF1",-2.53645997057203,2.98150186921174,-4.65489356595242,0.00230332039216126,0.123049675119759,-3.04804942655035
"TUBB4A",-1.20395855757608,7.97745748012181,-3.39235076999194,0.002310405882725,0.123049675119759,-3.04712632790489
"S1PR5",-1.31119329318684,4.98415225975202,-3.9931118030656,0.00233603667365144,0.123264311974786,-3.04380865766134
"TTC9",2.5279211813954,2.94170625887173,3.62343270744381,0.00234285112405155,0.123264311974786,3.04293220009711
"TMOD2",0.677145787421028,6.78174892579303,3.75846980378917,0.00235290150938453,0.123264311974786,3.0416437956257
"KANSL2",-0.902423764540483,3.91816170648153,-3.84234673181165,0.00235565032246096,0.123264311974786,-3.04129229044551
"AC006059.1",-2.00785430072858,3.33966552702068,-4.47449960112255,0.00235836204926455,0.123264311974786,-3.0409458954917
"PKNOX2",1.34316594729962,2.27908017895431,3.38392246331223,0.00235937645209075,0.123264311974786,3.04081640978139
"RAB2B",-0.561462875631486,5.03326753994372,-3.54294208677865,0.0023825948892535,0.124083430672294,-3.03786648999274
"FSTL3",1.49956579060368,3.78801423635719,3.72853883287475,0.00240511230463502,0.124771718427857,3.03503066660839
"NIPAL4",-1.32398017403262,3.50042062725265,-3.85001292621599,0.0024109744461359,0.124771718427857,-3.03429638141436
"TGFB2",2.43235078084827,5.33439469342673,3.99077232541973,0.00244335452950659,0.126051051699342,3.03026969314208
"IDI1",-0.782391879627377,6.69546267074983,-3.86950922648893,0.00246958037222188,0.12663243808434,-3.02704396433546
"HECTD2",0.899795053406397,3.45253712294943,3.36548913344473,0.00247001352768265,0.12663243808434,3.02699095064917
"UBA3",-0.657625059836219,5.94711164759085,-3.72602518396406,0.00248895808271522,0.126868366760904,-3.02468061708966
"ZBTB7C",1.78101130188618,1.90906903959733,3.44751891496705,0.00249534919794176,0.126868366760904,3.0239048338328
"APPBP2",-0.48870108325668,6.0689736446539,-3.61974834654806,0.00250207525822589,0.126868366760904,-3.02309035409238
"BNIP1",-0.821206578216545,2.65658636242705,-3.35975378902529,0.00250545173465964,0.126868366760904,-3.02268224081751
"ECM2",2.90278976886994,4.94714445367105,3.85592554239941,0.00253231255005558,0.127835176798358,3.01945338944069
"SLC48A1",-0.870752542298191,7.54741740722792,-3.64119462833398,0.00258855859127194,0.129702141026753,-3.01279248319035
"GNAI1",-1.25094046272062,7.04574320869173,-3.87450992837208,0.00259723116150163,0.129702141026753,-3.01177723717359
"AC104506.1",-1.92996008211321,-0.373109195492461,-3.34495993036527,0.00259915195606067,0.129702141026753,-3.01155280055116
"GPR37",-1.41987413478434,7.37239123716565,-3.49838688512702,0.00260082071694893,0.129702141026753,-3.01135793605502
"CLCF1",2.92865142784408,0.661912654560661,3.49996915351562,0.00262289540363971,0.130290645401034,3.00879093204701
"AIDA",0.722276437017182,6.19978389720071,3.76835506751347,0.00263167114891148,0.130290645401034,3.00777590831534
"FOXG1",1.10875041013619,5.2678846971389,3.80572594865893,0.00263673289268245,0.130290645401034,3.00719186103485
"DAO",-3.37211682089476,0.648488738063496,-4.41369883840216,0.00264428969824058,0.130290645401034,-3.00632182640668
"OGFOD1",-0.551176315402762,4.47266479950406,-3.52912546921016,0.00265590567420379,0.130472357254841,-3.00498887057697
"AC004918.1",-1.20161102509331,2.44110529038378,-4.31886409181066,0.00266551724101197,0.130493893309062,-3.00388994714805
"CAMK2D",0.92411838680122,5.79389227501421,3.91502003879831,0.00268450014560445,0.130493893309062,3.00173016480936
"SKOR1",-2.21427205466498,-0.824367230635212,-3.49236039412035,0.00269945277667293,0.130493893309062,-3.00003873175478
"FRAT2",0.981805223063682,2.75357911273159,3.57931419265383,0.00270117000291339,0.130493893309062,2.99984502851028
"ABI1",0.471029711337683,6.27955929665139,3.45057179268855,0.00270232843714587,0.130493893309062,2.99971442059283
"LINC01877",-1.92436597600173,1.4866651296156,-3.46768047260818,0.00270616002663374,0.130493893309062,-2.99928279136053
"FNTA",-0.512658557865185,6.99190555577516,-3.32777358688319,0.00271227154579207,0.130493893309062,-2.99859548196719
"BCL2",1.1838209624817,5.17242025163181,3.70090157470637,0.00272654627797037,0.130493893309062,2.99699562328241
"HMGB1",-0.450915732418327,8.87912785169584,-3.38531520232279,0.00273993458349119,0.130493893309062,-2.99550205140641
"BBOX1",1.25766325901062,5.27471407447528,3.91907087345151,0.0027450595941314,0.130493893309062,2.9949320798372
"IFITM2",1.74846047107405,6.6480182853974,3.88782950148623,0.0027551008778338,0.130493893309062,2.99381816375143
"VAX1",-1.6837189200575,0.983426352772384,-4.13796794819463,0.00276012373411121,0.130493893309062,-2.99326235090094
"SLC39A6",-0.655312416539474,5.54333568728248,-3.67332354796677,0.00276324995005763,0.130493893309062,-2.99291688036951
"KCTD4",-2.11202388910059,2.97532717057856,-4.68602456436526,0.00276735545754771,0.130493893309062,-2.99246373259634
"DHRS4",1.62013100493681,2.30621754448152,3.40140470520458,0.00278944651065833,0.131070202410897,2.99003591059596
"B4GALT5",0.643679684960858,4.80719178341211,3.47627404047277,0.0027994318780251,0.131070202410897,2.98894426973948
"MRPL20",-0.637009077001677,6.85019572545922,-3.71559736159606,0.00280347033169081,0.131070202410897,-2.98850377927481
"LPGAT1",-0.959288438773309,5.90673162298196,-3.63870543298712,0.00283575240348789,0.132203901711615,-2.98500332607636
"TLR2",1.93707975807526,3.83736590712867,3.44773318414807,0.00284831818755662,0.132385637949341,2.98365060691214
"AL353719.1",-2.18005664275718,-0.472139507263292,-3.44367100237939,0.00286245521194782,0.132385637949341,-2.98213523997313
"MAN2A2",-1.08529506169418,6.48449711088091,-3.80260908458393,0.00286378362459534,0.132385637949341,-2.9819931970086
"SORBS3",0.759164704106468,5.55044439822746,3.41437110960819,0.0028812240764337,0.132487038599031,2.98013390233595
"ADAM15",-0.893202728391496,5.29939601800192,-3.80266137603964,0.00288207813200785,0.132487038599031,-2.98004311715193
"TAS2R14",-1.42578674734041,2.15713731521223,-3.43709075868217,0.00289897041898087,0.13289235706175,-2.9782525131406
"GLT8D2",1.96812301193796,0.665726493656706,3.41548641227811,0.00291157155033985,0.133099258344286,2.97692296854824
"AMDHD2",0.810930187817011,3.63778578691331,3.29900726359543,0.00292377737560647,0.133281409886114,2.97564013058221
"CRIPT",-0.567482034859477,6.22791604408858,-3.6181889303398,0.00294696807393505,0.133281409886114,-2.9732161844414
"IL1R1",2.49693703108417,3.28051482112513,3.41664951631468,0.00294756729086518,0.133281409886114,2.97315378388239
"NUDCD2",-0.841962446805645,5.98976293458391,-4.43548407750172,0.00296397256802539,0.133281409886114,-2.97144987106459
"PGRMC1",-0.788368255004436,7.63208020794234,-3.8655782158404,0.00296724494765504,0.133281409886114,-2.97111101938341
"LUC7L2",-0.514174673912958,5.699297433371,-3.4729480935067,0.00297421975498705,0.133281409886114,-2.97038992137185
"NRCAM",1.25484707496172,7.00018331430251,3.92028964337436,0.00297765312166134,0.133281409886114,2.97003552554604
"MCC",1.24031949517065,3.63110060266754,3.4979277086481,0.00298034628657045,0.133281409886114,2.96975779497856
"OSBPL11",1.23494075344343,5.23339754750905,3.781822900932,0.0029982007018254,0.133574456755931,2.96792234167426
"MAPK4",2.28069570560731,5.86061769049402,3.95968986246917,0.00300915614034976,0.133574456755931,2.96680104095252
"LDB1",1.00983715543129,2.73906577035848,3.53825936635382,0.00303654327440921,0.133574456755931,2.96401414617582
"SERPINA3",2.875386320789,0.472938719614287,3.30761963588503,0.00305845245457319,0.133574456755931,2.96180114172081
"SLC38A9",-0.82129887804343,3.64924780515556,-3.42547549948139,0.00305965684062645,0.133574456755931,-2.96167990866733
"RSPH9",2.97797802426488,-0.0895110658549331,3.27846074506576,0.00306393369573077,0.133574456755931,2.96124975340605
"NAPEPLD",-1.01719958117714,5.33859543308016,-3.82157209612316,0.00306588331343625,0.133574456755931,-2.96105384746769
"CEBPB",1.1362112914895,5.99829300191167,3.74222550401655,0.00306595300300294,0.133574456755931,2.96104684686481
"SARNP",-0.802682339183758,2.68794630052807,-3.27675353091587,0.00307686581473556,0.133574456755931,-2.95995239661894
"FAM149B1",-0.831760013572758,4.46020108313207,-3.97520122252151,0.00307812364231947,0.133574456755931,-2.95982647619159
"IFT140",1.16841713757914,2.61439862344835,3.27487172743286,0.00309118155902985,0.133574456755931,2.95852202001196
"LINC01630",-1.35414167752976,2.23388491240984,-3.82290582647492,0.00309655874135769,0.133574456755931,-2.95798631180592
"PDCD2L",-0.737592542398722,2.77161293626903,-3.27394377325918,0.00309826460667467,0.133574456755931,-2.95781654016157
"HECW2",-1.31613484173769,3.82611470931512,-3.57482971390325,0.0031076224317616,0.133574456755931,-2.9568867412506
"ARHGEF26",1.38563144366719,5.18113663356432,3.63708732226368,0.00311119172190489,0.133574456755931,2.95653276694275
"KITLG",2.29081362433484,4.353815844638,3.93484287169718,0.00311676437955141,0.133574456755931,2.95598085390422
"C1GALT1",-0.776876418008265,5.62048386619568,-3.84466743078054,0.00313436983334136,0.133926023917436,-2.9542431107332
"ANGPTL4",1.61239518228747,5.31251525438517,3.779889925301,0.00314124355788603,0.133926023917436,2.95356705539701
